"Valuation Date","Last Movement Date",Organization,"Last Material Receipt Date","Org Warehouse",Locator,"Item Category","Item No","C_UOM_ID","On Hand Qty","C_Currency_ID","Moving Average Price","Price Value","C_Currency_ID_To","Current Price","Price Value","AD_Client_ID"
"31-01-2023","31-01-2023","SAS_AirCleaner","12-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCJA147KKEZ,PCS,"8,209",USD,"1.0742","8,818.1078",USD,"1.0742","8,818.1078","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_AirCleaner","22-10-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCJA149KKEZ,PCS,235,USD,"1.1981","281.5535",USD,"1.1981","281.5535","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","29-10-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCJA152KKEZ,PCS,"1,792",USD,"1.181","2,116.352",USD,"1.181","2,116.352","SHARP Manufacturing Vietnam"
"31-01-2023","12-01-2023","SAS_AirCleaner","12-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCJA154KKEZ,PCS,"3,047",USD,"1.2706","3,871.5182",USD,"1.2706","3,871.5182","SHARP Manufacturing Vietnam"
"31-01-2023","07-01-2023","SAS_AirCleaner","21-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCJA155KKEZ,PCS,"8,432",USD,"1.2061","10,169.8352",USD,"1.2061","10,169.8352","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","23-07-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCJA156KKEZ,PCS,661,USD,"1.175","776.675",USD,"1.175","776.675","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","12-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCJA158KKEZ,PCS,"3,257",USD,"1.1349","3,696.3693",USD,"1.1349","3,696.3693","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","SAS_AirCleaner","12-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCVA119KKKZ,PCS,"1,013",USD,"1.2915","1,308.2895",USD,"1.2915","1,308.2895","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","16-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCVA120KKKZ,PCS,544,USD,"2.3313","1,268.2272",USD,"2.3313","1,268.2272","SHARP Manufacturing Vietnam"
"31-01-2023","21-11-2022","SAS_AirCleaner","01-07-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCVA124KKEZ,PCS,"1,542",USD,"1.3581","2,094.1902",USD,"1.3581","2,094.1902","SHARP Manufacturing Vietnam"
"31-01-2023","09-12-2022","SAS_AirCleaner","01-07-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCVA127KKEZ,PCS,308,USD,"2.189","674.212",USD,"2.189","674.212","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","02-06-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CACCVA129KKEZ,PCS,400,USD,"2.418","967.2",USD,"2.418","967.2","SHARP Manufacturing Vietnam"
"31-01-2023","16-12-2022","SAS_AirCleaner","08-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CCAB-A120KKKZ",PCS,15,USD,"6.3526","95.289",USD,"6.3526","95.289","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","07-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CFIL-A081KKKZ",PCS,"20,072",USD,"0.998","20,031.856",USD,"0.998","20,031.856","SHARP Manufacturing Vietnam"
"31-01-2023","30-06-2022","SAS_AirCleaner","29-12-2020","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CFIL-A084KKKZ",PCS,979,USD,"1.627","1,592.833",USD,"1.627","1,592.833","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","14-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CFIL-A089KKKZ",PCS,"7,493",USD,"1.3031","9,764.1283",USD,"1.3031","9,764.1283","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","15-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CFIL-A090KKKZ",PCS,918,USD,"0.4674","429.0732",USD,"0.4674","429.0732","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","05-04-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CFIL-A091KKKZ",PCS,"2,251",USD,"0.9382","2,111.8882",USD,"0.9382","2,111.8882","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner",,"SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CFIL-A096KKKZ",PCS,1,USD,"1.96","1.96",USD,"1.96","1.96","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner",,"SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CFIL-A099KKKZ",PCS,5,USD,"3.06","15.3",USD,"3.06","15.3","SHARP Manufacturing Vietnam"
"31-01-2023","28-01-2023","SAS_AirCleaner","09-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CFIL-A106KKKZ",PCS,"7,175",USD,"0.70","5,022.5",USD,"0.7","5,022.5","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","15-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CFIL-A107KKKZ",PCS,"1,283",USD,"0.66","846.78",USD,"0.66","846.78","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","30-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA151KKKZ,PCS,"1,176",USD,"0.3325","391.02",USD,"0.3325","391.02","SHARP Manufacturing Vietnam"
"31-01-2023","14-12-2021","SAS_AirCleaner","31-03-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA152KKKZ,PCS,156,USD,"0.2922","45.5832",USD,"0.2922","45.5832","SHARP Manufacturing Vietnam"
"31-01-2023","02-04-2022","SAS_AirCleaner","13-04-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA157KKKZ,PCS,245,USD,"0.2922","71.589",USD,"0.2922","71.589","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","30-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA159KKKZ,PCS,"1,237",USD,"0.1868","231.0716",VND,"4,397.272","5,439,425.464","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","30-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CGANJA162KKKZ,PCS,866,USD,"0.2207","191.1262",VND,"5,195.278","4,499,110.748","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","30-05-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA163KKKZ,PCS,375,USD,"0.2617","98.1375",USD,"0.2617","98.1375","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","26-07-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)",CGANJA164KKKZ,PCS,40,USD,"0.2922","11.688",USD,"0.2922","11.688","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA165KKKZ,PCS,480,USD,"0.2622","125.856",USD,"0.2622","125.856","SHARP Manufacturing Vietnam"
"31-01-2023","06-12-2022","SAS_AirCleaner","26-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA166KKKZ,PCS,432,USD,"0.3283","141.8256",USD,"0.3283","141.8256","SHARP Manufacturing Vietnam"
"31-01-2023","15-12-2022","SAS_AirCleaner","04-10-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA167KKKZ,PCS,844,USD,"0.2717","229.3148",USD,"0.2717","229.3148","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","23-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA168KKKZ,PCS,5,USD,"0.3094","1.547",USD,"0.3094","1.547","SHARP Manufacturing Vietnam"
"31-01-2023","02-08-2022","SAS_AirCleaner","29-07-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA169KKKZ,PCS,"1,179",USD,"0.2635","310.6665",USD,"0.2635","310.6665","SHARP Manufacturing Vietnam"
"31-01-2023","26-09-2022","SAS_AirCleaner","27-12-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA170KKKZ,PCS,665,USD,"0.2922","194.313",USD,"0.2922","194.313","SHARP Manufacturing Vietnam"
"31-01-2023","15-04-2022","SAS_AirCleaner","15-04-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA171KKKZ,PCS,"1,690",USD,"0.2632","444.808",USD,"0.2632","444.808","SHARP Manufacturing Vietnam"
"31-01-2023","15-07-2022","SAS_AirCleaner","24-05-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA172KKKZ,PCS,295,USD,"0.2675","78.9125",USD,"0.2675","78.9125","SHARP Manufacturing Vietnam"
"31-01-2023","23-06-2022","SAS_AirCleaner","30-05-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA173KKKZ,PCS,541,USD,"0.3336","180.4776",USD,"0.3336","180.4776","SHARP Manufacturing Vietnam"
"31-01-2023","07-07-2022","SAS_AirCleaner","24-05-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA174KKKZ,PCS,541,USD,"0.3336","180.4776",USD,"0.3336","180.4776","SHARP Manufacturing Vietnam"
"31-01-2023","15-04-2022","SAS_AirCleaner","15-04-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA175KKKZ,PCS,613,USD,"0.3336","204.4968",USD,"0.3336","204.4968","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","30-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA176KKKZ,PCS,624,USD,"0.4534","282.9216",USD,"0.4534","282.9216","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","30-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA177KKKZ,PCS,622,USD,"0.4534","282.0148",USD,"0.4534","282.0148","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA178KKKZ,PCS,2,USD,"1.0417","2.0834",USD,"1.0417","2.0834","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","13-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA179KKKZ,PCS,"1,856",USD,"0.1904","353.3824",USD,"0.1904","353.3824","SHARP Manufacturing Vietnam"
"31-01-2023","13-01-2023","SAS_AirCleaner","23-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA181KKKZ,PCS,619,USD,"0.2822","174.6818",VND,"6,642.988","4,112,009.572","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","23-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA182KKKZ,PCS,585,USD,"0.4296","251.316",VND,"10,112.784","5,915,978.64","SHARP Manufacturing Vietnam"
"31-01-2023","11-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA183KKKZ,PCS,"1,928",USD,"0.2441","470.6248",VND,"5,746.114","11,078,507.792","SHARP Manufacturing Vietnam"
"31-01-2023","11-01-2023","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA184KKKZ,PCS,568,USD,"0.3336","189.4848",VND,"7,852.944","4,460,472.192","SHARP Manufacturing Vietnam"
"31-01-2023","16-12-2022","SAS_AirCleaner","13-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA185KKKZ,PCS,878,USD,"0.3336","292.9008",VND,"7,852.944","6,894,884.832","SHARP Manufacturing Vietnam"
"31-01-2023","05-12-2022","SAS_AirCleaner","26-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA186KKKZ,PCS,186,USD,"0.3336","62.0496",VND,"7,852.944","1,460,647.584","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","23-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA187KKKZ,PCS,811,USD,"0.3313","268.6843",VND,"7,798.802","6,324,828.422","SHARP Manufacturing Vietnam"
"31-01-2023","26-12-2022","SAS_AirCleaner","01-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA189KKKZ,PCS,6,USD,"0.227","1.362",VND,"5,343.58","32,061.48","SHARP Manufacturing Vietnam"
"31-01-2023","27-12-2022","SAS_AirCleaner","01-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA191KKKZ,PCS,68,USD,"0.3069","20.8692",VND,"7,224.426","491,260.968","SHARP Manufacturing Vietnam"
"31-01-2023","06-12-2022","SAS_AirCleaner","01-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA192KKKZ,PCS,78,USD,"0.3071","23.9538",VND,"7,229.134","563,872.452","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","30-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CGANJA193KKKZ,PCS,590,USD,"0.2232","131.688",VND,"5,254.128","3,099,935.52","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","SAS_AirCleaner","07-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CKITTA199AKKZ,PCS,"2,689",USD,"5.50","14,789.5",USD,"5.5","14,789.5","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","12-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CKITTA272AKKZ,PCS,"5,580",USD,"7.00","39,060.0",USD,"7.0","39,060.0","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","07-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CKITTA283AKKZ,PCS,"32,783",USD,"5.50","180,306.5",USD,"5.5","180,306.5","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)",CKITTA326AKKZ,PCS,"23,419",USD,"6.50","152,223.5",USD,"6.5","152,223.5","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","SAS_AirCleaner","17-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","CMOT-A043KKEZ",PCS,157,USD,"0.81","127.17",USD,"0.81","127.17","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","10-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","CMOT-A125KKEZ",PCS,"8,329",USD,"0.87","7,246.23",USD,"0.87","7,246.23","SHARP Manufacturing Vietnam"
"31-01-2023","07-01-2023","SAS_AirCleaner","22-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CPWB-B194KKKZ",PCS,"4,294",USD,"6.5101","27,954.3694",USD,"6.5101","27,954.3694","SHARP Manufacturing Vietnam"
"31-01-2023","28-01-2023","SAS_AirCleaner","28-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CPWB-B213KKKZ",PCS,"8,363",USD,"0.87","7,275.81",USD,"0.87","7,275.81","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","30-11-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","CPWB-B450JBKZ",PCS,"3,435",USD,"5.4184","18,612.204",USD,"5.4184","18,612.204","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","28-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CPWB-B597KKKZ",PCS,"1,244",USD,"6.0994","7,587.6536",USD,"6.0994","7,587.6536","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","28-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CPWB-B616KKKZ",PCS,"1,899",USD,"6.1001","11,584.0899",USD,"6.1001","11,584.0899","SHARP Manufacturing Vietnam"
"31-01-2023","28-01-2023","SAS_AirCleaner","28-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","CPWB-B666KKKZ",PCS,"1,247",USD,"5.954","7,424.638",USD,"5.954","7,424.638","SHARP Manufacturing Vietnam"
"31-01-2023","09-01-2023","SAS_AirCleaner","01-08-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","DBOX-A148KKKZ",PCS,"1,436",USD,"3.6529","5,245.5644",USD,"3.6529","5,245.5644","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","10-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","DBOX-A153KKKZ",PCS,"5,940",USD,"3.4613","20,560.122",USD,"3.4613","20,560.122","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_AirCleaner","29-10-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DCAS-A280KKKZ",PCS,"1,994",USD,"2.88","5,742.72",USD,"2.88","5,742.72","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","DFIL-A301KKKZ",PCS,"17,809",USD,"2.49","44,344.41",USD,"2.49","44,344.41","SHARP Manufacturing Vietnam"
"31-01-2023","12-09-2022","SAS_AirCleaner","19-07-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DFIL-A308KKKZ",PCS,638,USD,"3.10","1,977.8",USD,"3.1","1,977.8","SHARP Manufacturing Vietnam"
"31-01-2023","17-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","DFIL-A559KKKZ",PCS,"6,928",USD,"5.036","34,889.408",USD,"5.036","34,889.408","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","10-06-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","DFIL-A577KKKZ",PCS,"10,650",USD,"5.67","60,385.5",USD,"5.67","60,385.5","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","29-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","DFIL-A583KKKZ",PCS,"1,076",USD,"3.28","3,529.28",USD,"3.28","3,529.28","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","20-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","DFIL-A590KKKZ",PCS,"1,167",USD,"0.432","504.144",USD,"0.432","504.144","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","17-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Product (Purchased goods)","DFIL-A600KKKZ",PCS,"8,439",USD,"5.67","47,849.13",USD,"5.67","47,849.13","SHARP Manufacturing Vietnam"
"31-01-2023","30-06-2022","SAS_AirCleaner","06-01-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A169KKEZ",PCS,11,USD,"6.30","69.3",USD,"6.3","69.3","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","14-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A171KKEZ",PCS,"6,487",USD,"0.84","5,449.08",USD,"0.84","5,449.08","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","13-07-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A174KKEZ",PCS,10,USD,"6.18","61.8",USD,"6.18","61.8","SHARP Manufacturing Vietnam"
"31-01-2023","10-01-2023","SAS_AirCleaner","10-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A182KKEZ",PCS,"2,735",USD,"15.4909","42,367.6115",USD,"15.4909","42,367.6115","SHARP Manufacturing Vietnam"
"31-01-2023","30-12-2022","SAS_AirCleaner","16-08-2021","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A183KKEZ",PCS,"1,094",USD,"14.65","16,027.1",USD,"14.65","16,027.1","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","10-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A184KKEZ",PCS,"8,423",USD,"8.79","74,038.17",USD,"8.79","74,038.17","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","10-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A186KKEZ",PCS,"7,947",USD,"0.93","7,390.71",USD,"0.93","7,390.71","SHARP Manufacturing Vietnam"
"31-01-2023","30-01-2023","SAS_AirCleaner","14-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A190KKEZ",PCS,"3,689",USD,"0.92","3,393.88",USD,"0.92","3,393.88","SHARP Manufacturing Vietnam"
"31-01-2023","10-01-2023","SAS_AirCleaner","10-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A191KKEZ",PCS,"1,026",USD,"0.94","964.44",USD,"0.94","964.44","SHARP Manufacturing Vietnam"
"31-01-2023","27-01-2023","SAS_AirCleaner","27-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A193KKEZ",PCS,"20,761",USD,"5.7398","119,163.9878",USD,"5.7398","119,163.9878","SHARP Manufacturing Vietnam"
"31-01-2023","31-01-2023","SAS_AirCleaner","27-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A194KKEZ",PCS,"8,690",USD,"6.5615","57,019.435",USD,"6.5615","57,019.435","SHARP Manufacturing Vietnam"
"31-01-2023","14-01-2023","SAS_AirCleaner","06-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A195KKEZ",PCS,"10,197",USD,"6.3733","64,988.5401",USD,"6.3733","64,988.5401","SHARP Manufacturing Vietnam"
"31-01-2023","27-01-2023","SAS_AirCleaner","27-01-2023","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A196KKEZ",PCS,"7,873",USD,"6.3878","50,291.1494",USD,"6.3878","50,291.1494","SHARP Manufacturing Vietnam"
"31-01-2023","18-01-2023","SAS_AirCleaner","21-12-2022","SA01 EXP Warehouse","MTS1001 Material Stock MA","Parts (Purchased parts)","DMOT-A197KKKZ",PCS,413,USD,"9.4419","3,899.5047",USD,"9.4419","3,899.5047","SHARP Manufacturing Vietnam"
